Trip ID,Pickup Time,Drop Off Time,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,Surge Fee,Vehicle,Payment_type
277,01/06/2024 07:39,01/06/2024 07:56,2,3.05,140,75,13,4.08,Uber Comfort,Uber Pay
278,01/06/2024 07:29,01/06/2024 07:33,1,1.24,79,137,5.5,1.76,UberX,Uber Pay
279,01/06/2024 07:16,01/06/2024 07:37,2,7.45,75,114,23.5,0,UberX,Cash
280,01/06/2024 07:48,01/06/2024 07:54,2,1.08,234,137,6.5,1.96,UberX,Uber Pay
281,01/06/2024 07:00,01/06/2024 07:09,1,1.02,162,140,7.5,0,Uber Black,Cash
282,01/06/2024 07:33,01/06/2024 07:42,1,3.7,262,107,12.5,0,UberX,Cash
283,01/06/2024 07:44,01/06/2024 07:51,1,2,141,233,8,2.25,UberXL,Uber Pay
284,01/06/2024 07:46,01/06/2024 07:53,1,1.3,142,161,7,2.05,UberX,Uber Pay
285,01/06/2024 07:26,01/06/2024 07:31,1,1.03,74,146,5.5,0,UberX,Cash
286,01/06/2024 07:06,01/06/2024 07:12,1,1.6,186,114,7,2.58,Uber Black,Uber Pay
287,01/06/2024 07:19,01/06/2024 07:26,1,1.21,74,75,7,0,Uber Black,Cash
288,01/06/2024 07:05,01/06/2024 07:12,1,1.66,186,137,7.5,1.08,UberX,Uber Pay
289,01/06/2024 07:01,01/06/2024 07:12,1,2.27,50,236,10.5,0,UberX,Cash
290,01/06/2024 07:19,01/06/2024 07:24,1,1.86,237,75,7.5,0,Uber Comfort,Cash
291,01/06/2024 07:51,01/06/2024 07:57,1,1.22,263,141,6.5,1,UberX,Uber Pay
292,01/06/2024 07:31,01/06/2024 07:42,1,3.3,233,263,12.5,0,UberX,Cash
293,01/06/2024 07:22,01/06/2024 07:28,1,1.26,75,263,6,1,Uber Comfort,Uber Pay
294,01/06/2024 07:59,01/06/2024 08:11,1,4.08,186,75,13.5,3.36,Uber Comfort,Uber Pay
295,01/06/2024 07:34,01/06/2024 07:40,6,1.24,48,233,6.5,0,UberX,Cash
296,01/06/2024 07:44,01/06/2024 07:54,1,1.6,100,137,8.5,0,UberX,Uber Pay
297,01/06/2024 07:36,01/06/2024 07:43,2,1.46,186,158,7,0,UberX,Uber Pay
298,01/06/2024 07:59,01/06/2024 08:04,2,1.17,100,161,6,1.86,Uber Comfort,Uber Pay
299,01/06/2024 07:02,01/06/2024 07:08,1,1.19,107,164,6.5,0,Uber Comfort,Cash
300,01/06/2024 07:19,01/06/2024 07:25,3,1.2,224,170,6.5,0,UberX,Cash
301,01/06/2024 07:08,01/06/2024 07:16,1,1.51,186,137,7.5,0,UberX,Uber Pay
302,01/06/2024 07:14,01/06/2024 07:23,1,1.8,140,75,8.5,2.35,UberXL,Uber Pay
303,01/06/2024 07:53,01/06/2024 08:00,1,2.18,162,263,8.5,2.36,UberX,Uber Pay
304,01/06/2024 07:58,01/06/2024 08:08,3,3.27,226,229,12,5,UberX,Uber Pay
305,01/06/2024 07:07,01/06/2024 07:21,1,3.2,186,237,13,3.25,Uber Comfort,Uber Pay
306,01/06/2024 07:36,01/06/2024 07:46,1,2.12,48,114,9.5,2.56,Uber Black,Uber Pay
307,01/06/2024 07:14,01/06/2024 07:31,1,1.9,170,140,12.5,3.15,UberXL,Uber Pay
308,01/06/2024 07:39,01/06/2024 07:48,1,2.13,263,161,9,2.46,UberX,Uber Pay
309,01/06/2024 07:09,01/06/2024 07:16,1,1.11,229,140,6.5,1.96,UberX,Uber Pay
310,01/06/2024 07:17,01/06/2024 07:26,1,1.5,100,162,8,2.26,Uber Comfort,Uber Pay
311,01/06/2024 07:53,01/06/2024 08:00,3,1.13,262,237,6.5,1.96,Uber Black,Uber Pay
312,01/06/2024 07:09,01/06/2024 07:25,1,5.35,162,261,18.5,5.45,UberXL,Uber Pay
313,01/06/2024 07:59,01/06/2024 08:17,1,4.4,161,232,17.5,0,UberX,Cash
314,01/06/2024 07:42,01/06/2024 08:02,1,10.1,264,264,29.5,6.05,UberX,Uber Pay
315,01/06/2024 07:47,01/06/2024 08:06,2,6.94,186,116,23,0,UberXL,Cash
316,01/06/2024 07:32,01/06/2024 07:54,1,6.2,48,97,20.5,0,Uber Comfort,Cash
317,01/06/2024 07:06,01/06/2024 07:15,1,3.27,186,87,10.5,3.45,Uber Comfort,Uber Pay
318,01/06/2024 07:34,01/06/2024 07:50,2,5.78,43,107,18.5,2.18,UberX,Uber Pay
319,01/06/2024 07:22,01/06/2024 07:27,1,1.41,107,162,6,2.33,UberX,Uber Pay
320,01/06/2024 07:44,01/06/2024 07:56,1,2.14,75,43,11.5,4.44,Uber Black,Uber Pay
321,01/06/2024 07:03,01/06/2024 07:09,2,2.89,75,168,10,2,Uber Black,Uber Pay
322,01/06/2024 07:32,01/06/2024 07:45,1,5.52,238,243,17.5,1,UberX,Uber Pay
323,01/06/2024 07:46,01/06/2024 08:03,1,4.4,236,147,16.5,0,UberXL,Cash
324,01/06/2024 07:10,01/06/2024 07:25,2,3.23,236,48,13,0,UberX,Cash
325,01/06/2024 06:58,01/06/2024 07:05,1,1.3,233,100,6.5,0,UberX,Cash
326,01/06/2024 07:11,01/06/2024 07:17,1,2.11,107,161,8,2.26,Uber Black,Uber Pay
327,01/06/2024 07:50,01/06/2024 08:02,1,2.36,137,140,10,2.66,UberX,Uber Pay
328,01/06/2024 07:32,01/06/2024 07:47,1,3.37,263,233,14,4.32,Uber Comfort,Uber Pay
329,01/06/2024 07:01,01/06/2024 07:16,6,3.22,116,75,13.5,0,UberXL,Uber Pay
330,01/06/2024 07:08,01/06/2024 07:12,1,1.78,141,75,6.5,2.94,UberX,Uber Pay
331,01/06/2024 07:33,01/06/2024 07:44,1,2.79,238,237,10.5,0,Uber Black,Cash
332,01/06/2024 07:56,01/06/2024 08:03,1,1.69,48,234,7.5,2.16,UberX,Uber Pay
333,01/06/2024 07:10,01/06/2024 07:14,1,1.01,226,7,5,0,UberX,Cash
334,01/06/2024 07:55,01/06/2024 08:13,1,3.1,236,233,14,0,UberX,Cash
335,01/06/2024 07:35,01/06/2024 07:43,6,1.45,95,134,8,0,UberX,Cash
336,01/06/2024 07:02,01/06/2024 07:14,1,3.56,90,140,12.5,3.16,UberXL,Uber Pay
337,01/06/2024 07:35,01/06/2024 07:56,1,6.47,75,47,22,0,UberXL,Uber Pay
338,01/06/2024 07:47,01/06/2024 07:55,1,2.02,229,236,8.5,2.36,UberXL,Uber Pay
339,01/06/2024 07:43,01/06/2024 07:47,1,1.37,143,238,6,2.79,UberX,Uber Pay
340,01/06/2024 07:55,01/06/2024 08:06,1,1.7,263,233,9.5,2.55,UberXL,Uber Pay
341,01/06/2024 07:28,01/06/2024 07:33,1,1.02,161,50,6,2.32,Uber Black,Uber Pay
342,01/06/2024 07:03,01/06/2024 07:23,1,4.96,226,239,18.5,1,Uber Black,Uber Pay
343,01/06/2024 07:01,01/06/2024 07:12,1,3.4,107,237,12,3.05,UberX,Uber Pay
344,01/06/2024 07:28,01/06/2024 07:34,1,1.4,140,163,7,0,UberX,Cash
345,01/06/2024 07:35,01/06/2024 07:46,1,2.71,236,142,10.5,2.76,Uber Black,Uber Pay
346,01/06/2024 07:49,01/06/2024 07:58,1,3.15,75,159,11,0,UberX,Cash
347,01/06/2024 07:08,01/06/2024 07:14,1,1.39,229,100,6.5,1.96,Uber Comfort,Uber Pay
348,01/06/2024 07:48,01/06/2024 08:01,1,2.48,74,238,11,2.36,UberX,Uber Pay
349,01/06/2024 07:17,01/06/2024 07:22,1,1.04,262,140,6,1.86,UberX,Uber Pay
350,01/06/2024 07:33,01/06/2024 07:40,1,1.93,263,74,8,1.32,Uber Black,Uber Pay
351,01/06/2024 07:47,01/06/2024 08:00,6,2.55,141,146,11.5,2.8,UberX,Uber Pay
352,01/06/2024 07:52,01/06/2024 08:00,1,1.4,113,137,7,2.05,UberX,Uber Pay
353,01/06/2024 07:00,01/06/2024 07:23,1,2.17,148,170,8.5,0,UberX,Cash
354,01/06/2024 07:11,01/06/2024 07:27,4,3.73,100,148,13.5,0,UberX,Cash
355,01/06/2024 07:43,01/06/2024 07:52,1,2.89,236,186,10.5,0,UberX,Cash
356,01/06/2024 07:27,01/06/2024 07:33,1,1.96,143,238,7.5,2.16,UberX,Uber Pay
357,01/06/2024 07:43,01/06/2024 07:55,1,3.49,186,236,12.5,3.95,UberX,Uber Pay
358,01/06/2024 06:57,01/06/2024 07:02,1,1.54,43,161,6.5,1,UberX,Uber Pay
359,01/06/2024 07:54,01/06/2024 08:03,1,1.29,170,68,7.5,3.24,Uber Black,Uber Pay
360,01/06/2024 07:44,01/06/2024 07:54,1,1.83,170,142,9,0,UberX,Cash
361,01/06/2024 07:57,01/06/2024 08:06,1,2.73,142,166,10,1,UberX,Uber Pay
362,01/06/2024 07:14,01/06/2024 07:19,1,1.61,163,233,7.5,2,UberX,Uber Pay
363,01/06/2024 07:40,01/06/2024 07:47,1,3.63,107,87,12,3.06,UberXL,Uber Pay
364,01/06/2024 07:08,01/06/2024 07:25,1,4.43,100,166,16,3.86,UberXL,Uber Pay
365,01/06/2024 07:50,01/06/2024 08:00,1,2.48,239,41,10,3.99,Uber Comfort,Uber Pay
366,01/06/2024 07:21,01/06/2024 07:35,1,2.66,238,42,12,0,UberX,Cash
367,01/06/2024 07:04,01/06/2024 07:15,1,2.2,162,142,10,3.3,UberXL,Uber Pay
368,01/06/2024 07:33,01/06/2024 07:40,1,1.1,163,170,6.5,0,UberX,Amazon Pay
369,01/06/2024 07:45,01/06/2024 07:53,1,1.8,43,141,8,2.25,UberX,Uber Pay
370,01/06/2024 07:19,01/06/2024 07:32,1,4.2,75,233,14,3.45,Uber Comfort,Uber Pay
371,01/06/2024 07:19,01/06/2024 08:02,1,25.81,117,237,69,2.75,UberX,Uber Pay
372,01/06/2024 07:23,01/06/2024 07:32,1,1.69,142,151,8.5,0,UberX,Cash
373,01/06/2024 07:05,01/06/2024 07:45,1,7.97,249,36,32,7.06,UberXL,Uber Pay
374,01/06/2024 07:28,01/06/2024 07:53,1,6.3,137,61,22,0,Uber Black,Cash
375,01/06/2024 07:12,01/06/2024 07:28,1,2.89,186,140,13.5,4.2,UberX,Uber Pay
376,01/06/2024 07:32,01/06/2024 07:54,1,6.12,75,90,20.5,4.76,UberX,Uber Pay
377,01/06/2024 07:16,01/06/2024 07:20,1,1.03,107,137,5,1.66,UberX,Uber Pay
378,01/06/2024 07:30,01/06/2024 07:44,1,3.85,151,186,13.5,5.04,UberX,Uber Pay
379,01/06/2024 07:48,01/06/2024 07:58,1,1.48,186,162,8.5,0,UberX,Cash
380,01/06/2024 07:50,01/06/2024 08:09,1,3.9,224,143,15,0,Uber Black,Cash
381,01/06/2024 07:17,01/06/2024 07:29,5,2.56,238,141,11.5,0,Uber Comfort,Cash
382,01/06/2024 07:08,01/06/2024 07:22,1,3.17,100,158,12.5,3.95,Uber Black,Uber Pay
383,01/06/2024 07:11,01/06/2024 07:22,3,2.72,137,142,11,3.58,UberX,Uber Pay
384,01/06/2024 08:14,01/06/2024 08:20,1,1.1,263,75,6.5,1.47,UberX,Uber Pay
385,01/06/2024 08:01,01/06/2024 08:09,1,1.7,238,75,8,0,UberXL,Cash
386,01/06/2024 08:44,01/06/2024 08:55,1,5.1,151,244,16.5,0,Uber Black,Cash
387,01/06/2024 08:34,01/06/2024 08:50,1,6,237,209,20.5,4.75,UberX,Uber Pay
388,01/06/2024 08:54,01/06/2024 09:01,1,1.4,246,107,7,0,UberXL,Cash
389,01/06/2024 08:07,01/06/2024 08:29,2,2.77,238,140,15.5,1.88,UberXL,Uber Pay
390,01/06/2024 08:48,01/06/2024 08:56,1,1.9,262,162,8,3.7,Uber Black,Uber Pay
391,01/06/2024 08:44,01/06/2024 08:55,1,2.1,239,236,10,1.5,UberX,Uber Pay
392,01/06/2024 08:28,01/06/2024 08:37,1,1.63,229,237,8,1.6,UberX,Uber Pay
393,01/06/2024 08:40,01/06/2024 08:54,1,6.2,209,48,19,1,UberX,Uber Pay
394,01/06/2024 08:27,01/06/2024 08:32,1,1.5,249,68,6.5,2.45,UberXL,Uber Pay
395,01/06/2024 08:53,01/06/2024 09:03,1,2.8,238,161,10.5,2.07,Uber Green,Uber Pay
396,01/06/2024 08:04,01/06/2024 08:12,1,2.01,141,161,8,10,Uber Comfort,Uber Pay
397,01/06/2024 08:20,01/06/2024 08:33,1,1.37,237,140,9.5,0,UberX,Cash
398,01/06/2024 08:18,01/06/2024 08:23,1,1.26,263,140,6,1.4,Uber Black,Uber Pay
399,01/06/2024 08:17,01/06/2024 08:25,1,2,224,162,8.5,1.77,Uber Green,Uber Pay
400,01/06/2024 08:07,01/06/2024 08:15,1,1.57,48,164,8,0,UberX,Cash
401,01/06/2024 08:17,01/06/2024 08:31,1,3.06,230,249,13,0,UberX,Cash
402,01/06/2024 08:58,01/06/2024 09:15,1,4.77,162,42,16.5,0,Uber Green,Cash
403,01/06/2024 08:14,01/06/2024 08:34,1,6.85,40,170,22,3.5,UberXL,Uber Pay
404,01/06/2024 08:56,01/06/2024 09:08,1,4,107,87,14.5,0,UberX,Amazon Pay
405,01/06/2024 08:13,01/06/2024 08:21,1,1.5,229,137,7.5,2.16,UberX,Uber Pay
406,01/06/2024 08:28,01/06/2024 08:40,1,2.5,141,107,10.5,0,Uber Black,Cash
407,01/06/2024 08:49,01/06/2024 08:58,1,1.9,186,233,8.5,0,Uber Comfort,Cash
408,01/06/2024 08:49,01/06/2024 08:54,1,1.7,229,79,6.5,0,UberX,Cash
409,01/06/2024 08:10,01/06/2024 08:15,1,1.84,224,162,7.5,0,UberXL,Cash
410,01/06/2024 08:37,01/06/2024 08:45,1,1.14,161,137,6.5,1,UberXL,Uber Pay
411,01/06/2024 08:32,01/06/2024 08:46,1,3.23,263,170,12.5,3.16,UberX,Uber Pay
412,01/06/2024 08:53,01/06/2024 08:58,1,1.18,229,137,6,0,Uber Black,Cash
413,01/06/2024 08:00,01/06/2024 08:17,1,3.9,100,75,15.5,4.7,Uber Comfort,Uber Pay
414,01/06/2024 08:49,01/06/2024 08:56,1,1.02,186,170,6.5,0,UberXL,Cash
415,01/06/2024 08:13,01/06/2024 08:26,6,5.86,87,140,18.5,0,Uber Black,Cash
416,01/06/2024 08:04,01/06/2024 08:15,1,3.9,262,107,13.5,0,Uber Comfort,Uber Pay
417,01/06/2024 07:53,01/06/2024 08:04,1,2.2,141,43,9.5,2.56,Uber Black,Uber Pay
418,01/06/2024 08:24,01/06/2024 08:40,1,4.58,79,140,17,4.06,UberX,Uber Pay
419,01/06/2024 08:17,01/06/2024 08:20,1,1.06,163,100,5,2.49,UberX,Uber Pay
420,01/06/2024 08:31,01/06/2024 08:38,1,1.31,48,170,7,2.06,UberX,Uber Pay
421,01/06/2024 07:52,01/06/2024 08:04,1,2.57,163,48,11,2.86,Uber Black,Uber Pay
422,01/06/2024 08:48,01/06/2024 08:59,1,2.9,236,163,11.5,1,UberX,Uber Pay
423,01/06/2024 08:35,01/06/2024 08:54,2,8.17,237,235,24.5,0,UberX,Cash
424,01/06/2024 08:17,01/06/2024 08:26,1,2.62,264,264,10.5,2.82,UberX,Uber Pay
425,01/06/2024 08:09,01/06/2024 08:18,1,1.9,186,141,9,2,UberX,Uber Pay
426,01/06/2024 08:27,01/06/2024 08:57,2,2.28,239,140,18,5.32,UberX,Uber Pay
427,01/06/2024 08:32,01/06/2024 08:41,1,2.58,234,229,10,2,Uber Green,Uber Pay
428,01/06/2024 08:14,01/06/2024 08:34,1,9.89,137,244,29,6.46,Uber Comfort,Uber Pay
429,01/06/2024 08:00,01/06/2024 08:08,1,2.4,48,236,9.5,3.8,UberX,Uber Pay
430,01/06/2024 08:29,01/06/2024 08:36,1,1.5,141,75,7,2.05,UberX,Uber Pay
431,01/06/2024 08:07,01/06/2024 08:16,1,2.59,163,249,9.5,2.56,UberX,Uber Pay
432,01/06/2024 08:37,01/06/2024 08:44,3,2.71,140,233,9.5,0,UberXL,Cash
433,01/06/2024 08:28,01/06/2024 08:35,1,2.4,151,163,9,2.45,Uber Black,Uber Pay
434,01/06/2024 08:26,01/06/2024 08:32,1,1.13,48,162,6.5,3.2,Uber Black,Uber Pay
435,01/06/2024 08:55,01/06/2024 09:03,1,2.5,50,238,9,1,Uber Green,Uber Pay
436,01/06/2024 08:28,01/06/2024 08:35,1,1.2,229,140,7.5,0,Uber Comfort,Cash
437,01/06/2024 07:57,01/06/2024 08:04,5,1.46,236,239,7,0,UberX,Cash
438,01/06/2024 08:11,01/06/2024 08:20,1,5.3,239,244,16.5,4,Uber Comfort,Uber Pay
439,01/06/2024 08:54,01/06/2024 09:07,1,2.84,140,238,11.5,3.7,UberX,Uber Pay
440,01/06/2024 08:56,01/06/2024 09:08,1,2.06,140,75,10,0,UberX,Cash
441,01/06/2024 08:02,01/06/2024 08:21,1,3.4,137,231,14.5,5.3,UberXL,Uber Pay
442,01/06/2024 08:50,01/06/2024 09:07,2,3.2,113,142,13.5,0,Uber Black,Cash
443,01/06/2024 08:12,01/06/2024 08:22,3,2.31,140,170,10.5,2.76,UberX,Uber Pay
444,01/06/2024 08:30,01/06/2024 08:54,2,2.06,263,162,16,0,Uber Green,Cash
445,01/06/2024 08:15,01/06/2024 08:19,1,1.3,107,233,5.5,2.2,UberX,Uber Pay
446,01/06/2024 08:09,01/06/2024 08:19,1,2.24,140,75,9.5,0,Uber Comfort,Cash
447,01/06/2024 08:09,01/06/2024 08:14,1,1.9,244,152,7.5,0,UberX,Cash
448,01/06/2024 08:12,01/06/2024 08:17,1,1.03,237,162,6,1.86,Uber Black,Uber Pay
449,01/06/2024 08:28,01/06/2024 08:40,2,1.15,186,170,9,1.5,Uber Comfort,Uber Pay
450,01/06/2024 08:24,01/06/2024 08:30,5,1.92,237,263,8,2.26,Uber Black,Uber Pay
451,01/06/2024 08:43,01/06/2024 08:56,3,4.09,236,137,14.5,0,UberXL,Cash
452,01/06/2024 08:02,01/06/2024 08:05,1,1.07,79,107,5,0,Uber Comfort,Cash
453,01/06/2024 08:06,01/06/2024 08:12,1,1.4,141,75,7.5,3.2,UberX,Uber Pay
454,01/06/2024 08:14,01/06/2024 08:19,5,1.28,233,140,6,2.32,Uber Comfort,Uber Pay
455,01/06/2024 08:37,01/06/2024 08:57,5,4.3,238,137,17,6.09,UberX,Uber Pay
456,01/06/2024 08:30,01/06/2024 08:39,1,2.4,263,163,9.5,3.2,Uber Comfort,Uber Pay
457,01/06/2024 08:32,01/06/2024 08:50,1,6.97,244,18,22.5,4.66,UberXL,Uber Pay
458,01/06/2024 08:15,01/06/2024 08:27,1,2.43,42,69,11,0,UberXL,Cash
459,01/06/2024 08:35,01/06/2024 08:39,1,1.3,100,142,6,1,UberX,Uber Pay
460,01/06/2024 08:28,01/06/2024 08:37,1,1.73,238,75,8.5,0,UberXL,Cash
461,01/06/2024 08:59,01/06/2024 09:08,1,2.83,140,137,10.5,3.45,Uber Green,Uber Pay
462,01/06/2024 08:03,01/06/2024 08:08,1,1.52,113,170,6.5,0,UberXL,Cash
463,01/06/2024 08:29,01/06/2024 08:42,1,1.49,107,186,9.5,0,UberX,Uber Pay
464,01/06/2024 08:23,01/06/2024 08:30,1,2.77,233,263,9,2.46,Uber Black,Uber Pay
465,01/06/2024 08:35,01/06/2024 08:48,1,2.5,236,143,10.5,4.14,Uber Black,Uber Pay
466,01/06/2024 08:07,01/06/2024 08:14,1,1.39,75,74,7,0,Uber Green,Cash
467,01/06/2024 08:30,01/06/2024 08:38,2,2.01,41,238,8.5,0,Uber Comfort,Cash
468,01/06/2024 08:42,01/06/2024 08:53,1,3.44,230,75,12,1.84,Uber Comfort,Uber Pay
469,01/06/2024 08:13,01/06/2024 08:21,1,1.97,162,234,8,2.26,UberX,Uber Pay
470,01/06/2024 08:01,01/06/2024 08:21,1,6.4,151,113,21,4,UberX,Uber Pay
471,01/06/2024 08:23,01/06/2024 08:30,5,1.31,74,75,6.5,0,Uber Comfort,Cash
472,01/06/2024 08:34,01/06/2024 08:50,1,2.93,50,137,13,0,Uber Green,Cash
473,01/06/2024 08:04,01/06/2024 08:21,1,5.9,140,231,19.5,6.8,Uber Comfort,Uber Pay
474,01/06/2024 08:03,01/06/2024 08:08,1,1.3,100,48,6,2.3,UberX,Uber Pay
475,01/06/2024 08:10,01/06/2024 08:18,2,4.81,87,233,15,4.58,UberX,Uber Pay
476,01/06/2024 08:53,01/06/2024 09:04,1,1.8,238,236,9.5,0,UberX,Cash
477,01/06/2024 08:51,01/06/2024 08:59,1,2.8,262,170,10.5,2.75,UberX,Uber Pay
478,01/06/2024 08:10,01/06/2024 08:24,1,2.9,100,79,12.5,0,UberX,Cash
479,01/06/2024 08:57,01/06/2024 09:05,1,1.5,186,161,7.5,2,UberX,Uber Pay
480,01/06/2024 08:33,01/06/2024 08:41,1,1.46,239,236,7.5,2.16,UberX,Uber Pay
481,01/06/2024 08:55,01/06/2024 09:05,1,1.4,107,68,8.5,1.5,Uber Black,Uber Pay
482,01/06/2024 08:41,01/06/2024 08:55,2,5.13,66,137,17,3.04,UberXL,Uber Pay
483,01/06/2024 08:50,01/06/2024 09:02,1,2.05,137,90,10,2.39,UberX,Uber Pay
484,01/06/2024 08:33,01/06/2024 08:43,1,1.8,100,142,9,3.05,Uber Green,Uber Pay
485,01/06/2024 08:40,01/06/2024 08:45,4,1.18,263,140,5.5,3,UberX,Uber Pay
486,01/06/2024 08:52,01/06/2024 08:58,6,1.59,237,75,7.5,2.16,UberX,Uber Pay
487,01/06/2024 08:41,01/06/2024 08:49,1,2.05,239,161,8.5,2.95,UberX,Uber Pay
488,01/06/2024 08:51,01/06/2024 09:05,1,2.84,164,231,11.5,2.96,Uber Comfort,Uber Pay
489,01/06/2024 08:51,01/06/2024 09:03,1,1.91,107,230,9.5,4,UberXL,Uber Pay
490,01/06/2024 08:44,01/06/2024 08:53,1,2.41,162,144,9.5,2.56,Uber Green,Uber Pay
491,01/06/2024 08:21,01/06/2024 08:27,2,1.63,79,233,7,2.06,UberXL,Uber Pay
492,01/06/2024 07:59,01/06/2024 08:03,4,1.27,162,141,6,4,Uber Black,Uber Pay
493,01/06/2024 08:05,01/06/2024 08:12,2,1.61,42,74,7,0,Uber Comfort,Cash
494,01/06/2024 08:28,01/06/2024 08:36,1,1.6,238,236,8,2.8,UberXL,Uber Pay
495,01/06/2024 08:45,01/06/2024 08:51,1,1.6,100,143,7.5,1.5,Uber Black,Uber Pay
496,01/06/2024 09:04,01/06/2024 09:25,1,4.9,87,48,18,6.39,UberXL,Uber Pay
497,01/06/2024 08:52,01/06/2024 08:59,1,1.22,140,237,7,0,UberX,Cash
498,01/06/2024 08:23,01/06/2024 08:34,2,2.36,140,75,10.5,2,UberX,Uber Pay
499,01/06/2024 08:49,01/06/2024 09:04,1,2.8,262,42,12.5,2.37,UberX,Uber Pay
500,01/06/2024 07:56,01/06/2024 08:05,1,1.87,68,162,8.5,1.18,UberXL,Uber Pay
501,01/06/2024 08:38,01/06/2024 08:50,1,2.42,142,233,10.5,3.45,UberXL,Uber Pay
502,01/06/2024 08:45,01/06/2024 08:54,1,2.46,48,113,9.5,2,Uber Green,Uber Pay
503,01/06/2024 08:38,01/06/2024 08:46,1,1.73,152,74,8,1.76,UberX,Uber Pay
504,01/06/2024 08:43,01/06/2024 08:52,1,1.78,161,68,8.5,2.36,UberXL,Uber Pay
505,01/06/2024 08:42,01/06/2024 08:57,2,1.54,140,162,11,2.86,UberX,Uber Pay
506,01/06/2024 08:57,01/06/2024 09:09,1,2.8,142,75,11.5,1,UberX,Uber Pay
507,01/06/2024 08:57,01/06/2024 09:08,1,3.17,75,143,11.5,0,Uber Black,Cash
508,01/06/2024 08:16,01/06/2024 08:22,1,1.37,48,90,7,2.06,Uber Green,Uber Pay
509,01/06/2024 08:40,01/06/2024 08:46,2,1.1,163,237,6.5,1.95,UberX,Uber Pay
510,01/06/2024 08:40,01/06/2024 08:52,1,3,13,90,11.5,2.95,UberX,Uber Pay
511,01/06/2024 08:35,01/06/2024 08:47,2,2.32,238,236,11,2.86,UberX,Uber Pay
512,01/06/2024 08:21,01/06/2024 08:35,1,4.3,137,75,14.5,4.45,UberXL,Uber Pay
513,01/06/2024 08:35,01/06/2024 08:41,1,1.25,35,177,6.5,0,UberX,Cash
514,01/06/2024 08:35,01/06/2024 08:47,6,2.64,74,237,11,0,UberX,Cash
515,01/06/2024 08:00,01/06/2024 08:06,1,1.58,233,79,6.5,1,Uber Green,Uber Pay
516,01/06/2024 08:45,01/06/2024 08:56,1,1.87,100,50,9.5,2.56,UberX,Uber Pay
517,01/06/2024 08:15,01/06/2024 08:30,1,8.81,48,243,25.5,0,UberXL,Cash
518,01/06/2024 08:30,01/06/2024 08:46,1,2.01,237,164,9.5,0,Uber Black,Cash
519,01/06/2024 08:33,01/06/2024 09:00,6,5.47,75,145,21.5,0,UberXL,Uber Pay
520,01/06/2024 08:29,01/06/2024 08:37,1,2.74,163,236,9.5,1.92,UberX,Uber Pay
521,01/06/2024 08:23,01/06/2024 08:31,1,1.64,164,237,8,0,UberX,Cash
522,01/06/2024 08:13,01/06/2024 08:26,1,2.5,13,234,11.5,0,UberXL,Cash
523,01/06/2024 08:42,01/06/2024 09:04,1,3.84,238,68,16.5,6,UberX,Uber Pay
524,01/06/2024 07:54,01/06/2024 08:03,1,1.81,137,186,8,0,Uber Green,Cash
525,01/06/2024 08:09,01/06/2024 08:17,1,2.01,164,249,9,0.99,UberX,Uber Pay
526,01/06/2024 08:44,01/06/2024 09:00,1,4.11,137,43,15,0,UberX,Cash
527,01/06/2024 08:57,01/06/2024 09:08,1,1.82,143,236,10,0,Uber Comfort,Cash
528,01/06/2024 08:44,01/06/2024 10:24,1,16.1,237,237,64.5,2,Uber Green,Uber Pay
529,01/06/2024 08:14,01/06/2024 08:22,1,2.2,143,236,9,3.65,Uber Comfort,Uber Pay
530,01/06/2024 08:10,01/06/2024 08:18,2,1.1,186,246,7,0,Uber Green,Uber Pay
531,01/06/2024 08:08,01/06/2024 08:18,1,2.2,100,79,9.5,0,UberX,Cash
532,01/06/2024 08:50,01/06/2024 08:59,1,1.1,48,233,7.5,0,Uber Green,Cash
533,01/06/2024 08:21,01/06/2024 08:37,6,2.65,33,45,12.5,0,UberX,Cash
534,01/06/2024 08:13,01/06/2024 08:24,1,2.7,107,140,10.5,3.45,Uber Green,Uber Pay
535,01/06/2024 08:01,01/06/2024 08:06,1,1.85,236,142,7,0,UberX,Cash
536,01/06/2024 08:27,01/06/2024 08:36,1,1.1,140,236,7.5,0,UberX,Cash
537,01/06/2024 08:05,01/06/2024 08:17,1,1.8,48,137,10,2.65,Uber Comfort,Uber Pay
538,01/06/2024 07:57,01/06/2024 08:02,1,1.17,236,140,6,1.86,Uber Green,Uber Pay
539,01/06/2024 08:53,01/06/2024 08:59,1,1.92,142,151,7.5,2.16,Uber Black,Uber Pay
540,01/06/2024 08:13,01/06/2024 08:24,1,2.67,238,163,11,2.5,UberXL,Uber Pay
541,01/06/2024 08:54,01/06/2024 09:03,1,1.9,151,236,9,3.05,Uber Comfort,Uber Pay
542,01/06/2024 08:19,01/06/2024 08:31,1,2.1,249,209,9.5,0,Uber Green,Cash
543,01/06/2024 08:39,01/06/2024 09:03,2,5.1,48,87,20.5,0,Uber Comfort,Cash
544,01/06/2024 08:50,01/06/2024 09:03,1,3.45,236,107,13,1,UberXL,Uber Pay
545,01/06/2024 08:40,01/06/2024 08:59,1,6.5,48,116,21.5,2,UberX,Uber Pay
546,01/06/2024 08:37,01/06/2024 08:46,1,2.22,239,161,9,2.46,UberX,Uber Pay
547,01/06/2024 08:31,01/06/2024 08:41,1,5.4,88,170,16.5,0,Uber Comfort,Cash
